0,79.2856216430664
10,79.31261444091797
20,79.35661315917969
30,79.416748046875
40,79.45191955566406
50,79.42732238769531
60,79.4266128540039
70,79.38172912597656
80,79.36414337158203
90,79.3322982788086
100,79.35904693603516
110,79.37591552734375
120,79.35678100585938
130,79.3281021118164
140,79.32190704345703
150,79.3023910522461
160,79.29713439941406
170,79.35453033447266
180,79.36425018310547
190,79.38911437988281
200,79.40837097167969
210,79.30204010009766
220,79.30062103271484
230,79.29962158203125
240,79.25174713134766
250,79.21390533447266
260,79.1774673461914
270,79.22020721435547
280,79.16165924072266
290,79.07635498046875
300,79.06980895996094
310,79.03109741210938
320,79.05809020996094
330,79.07864379882812
340,79.078857421875
350,79.14261627197266
360,79.16681671142578
370,79.17648315429688
380,79.28386688232422
390,79.2070541381836
400,79.29351806640625
410,79.40347290039062
420,79.39981842041016
430,79.46073150634766
440,79.64602661132812
450,79.70724487304688
460,79.63914489746094
470,79.63163757324219
480,79.66280364990234
490,79.50212860107422
500,79.48460388183594
510,79.47413635253906
520,79.52413940429688
530,79.63679504394531
540,79.61817169189453
550,79.49715423583984
560,79.5997543334961
570,79.68058776855469
580,79.58966064453125
590,79.58453369140625
600,79.51710510253906
610,79.63890075683594
620,79.79277038574219
630,79.88094329833984
640,79.9141616821289
650,79.84325408935547
660,79.74071502685547
670,79.62359619140625
680,79.72014617919922
690,80.03598022460938
700,79.90790557861328
710,79.98457336425781
720,80.00553131103516
730,79.95311737060547
740,79.97489166259766
750,79.99189758300781
760,80.07049560546875
770,80.54318237304688
780,80.81552124023438
790,80.88711547851562
800,80.76919555664062
810,80.56205749511719
820,80.42586517333984
830,80.48904418945312
840,80.45652770996094
850,80.70771026611328
860,80.87393951416016
870,80.75973510742188
880,80.9071273803711
890,81.0146255493164
900,80.8837661743164
910,80.85403442382812
920,80.7140884399414
930,80.79422760009766
940,80.46338653564453
950,80.32975769042969
960,80.63697814941406
970,80.73944091796875
980,80.70976257324219
990,80.65813446044922
1000,80.83789825439453
1010,80.54765319824219
1020,80.63697052001953
1030,80.66748809814453
1040,80.84357452392578
1050,80.87787628173828
1060,80.81468963623047
1070,80.87652587890625
1080,80.85218811035156
1090,80.92487335205078
1100,80.94722747802734
1110,80.69287109375
1120,80.53231048583984
1130,80.46630096435547
1140,80.4361343383789
1150,80.45162200927734
1160,80.63069915771484
1170,80.78294372558594
1180,80.60406494140625
1190,80.47686004638672
1200,80.56887817382812
1210,80.54303741455078
1220,80.62626647949219
1230,80.48838806152344
1240,80.52750396728516
1250,80.80455017089844
1260,80.76882934570312
1270,80.88217163085938
1280,81.06978607177734
1290,81.19651794433594
1300,80.900390625
1310,80.89791107177734
1320,80.9160385131836
1330,81.03845977783203
1340,81.05809020996094
1350,81.09015655517578
1360,80.92791748046875
1370,81.08817291259766
1380,80.91706848144531
1390,80.97249603271484
1400,80.78558349609375
1410,80.80113983154297
1420,80.86760711669922
1430,80.89380645751953
1440,80.89068603515625
1450,80.88412475585938
1460,80.95158386230469
1470,80.7706069946289
1480,80.8706283569336
1490,81.04689025878906
1500,81.1166000366211
1510,81.04833984375
1520,80.8755874633789
1530,81.06092071533203
1540,81.14031219482422
1550,81.07363891601562
1560,81.02948760986328
1570,80.981201171875
