0,0.0030012936,0.003620085,-0.0043515945,0.008026549
50,-0.18298386,-0.0890922,-0.03772676,0.012064066
100,-0.20497765,-0.1443734,-0.25618333,-0.087652594
150,0.041413665,-0.40221667,-0.8497598,-0.4230371
200,-0.093290016,-1.3694862,-1.039025,-0.97158813
250,-0.95682216,-2.5598698,-1.7168617,-1.3922015
300,-0.9165582,-2.2225263,-2.031651,-1.6223229
350,-0.91676253,-2.375161,-2.0462668,-1.6438792
400,-1.0746467113494873,-2.317639112472534,-2.0627670288085938,-1.4659631252288818
450,-1.0914987325668335,-2.3290934562683105,-2.0625100135803223,-1.4439963102340698
500,-1.0976001024246216,-2.335183620452881,-2.061984062194824,-1.4350969791412354
