1,0.002462779637426138,0.0,0.0,0.0032708027865737677
10,-0.0024735708720982075,0.005203812383115292,0.018881434574723244,0.02414463646709919
20,0.013633041642606258,-0.004224051721394062,-0.011712346225976944,0.02321559377014637
30,0.01516599953174591,-0.004685078747570515,-0.017635270953178406,-0.010229790583252907
40,0.025679076090455055,0.006777891889214516,-0.012778375297784805,-0.0030093942768871784
50,0.020254500210285187,-0.008089005947113037,-0.013170909136533737,-0.02152947336435318
60,0.004961293190717697,0.030843181535601616,0.02654077112674713,0.006803582422435284
70,-5.631893873214722e-05,0.007435659412294626,0.01452082209289074,0.002720742952078581
80,-0.00890259724110365,0.015776243060827255,0.022815894335508347,0.005344657227396965
90,-0.023382563143968582,-0.0019214898347854614,0.022564556449651718,-0.01988590881228447
100,-0.03776330128312111,-0.013482661917805672,0.017199907451868057,-0.00325082428753376
110,-0.014976201578974724,-0.026617281138896942,0.03041188418865204,0.0036801788955926895
120,-0.03277472406625748,-0.016726689413189888,0.03724140301346779,0.013000188395380974
130,0.014894588850438595,-0.006495380308479071,0.021493440493941307,-0.0012586559168994427
140,0.019422590732574463,-0.00758899562060833,0.018103474751114845,-0.006739763543009758
150,-0.0010384730994701385,-0.02096749097108841,0.004850124940276146,-0.0015189452096819878
160,-0.009614139795303345,-0.012823271565139294,0.009109383448958397,-0.002093261107802391
170,0.0004645948065444827,0.012495970353484154,-1.6982201486825943e-05,-0.0240422785282135
180,-0.036655157804489136,0.001962031703442335,0.0004915520548820496,-0.014628591015934944
190,-0.0013019177131354809,-0.008334950543940067,0.01991526037454605,-0.006022891029715538
200,-0.01461390033364296,0.001833801856264472,0.013752828352153301,0.009722629562020302
210,-0.03513035178184509,0.013116732239723206,0.02902173437178135,-0.005465574562549591
220,-0.06061132997274399,-0.011423327960073948,0.03618756681680679,-0.008455540984869003
230,-0.052741583436727524,-0.023087194189429283,0.022934235632419586,-0.047660645097494125
240,-0.034772470593452454,-0.006372521631419659,0.015706505626440048,-0.04994111508131027
250,-0.06924602389335632,-0.02098184823989868,0.006270172074437141,-0.06552912294864655
260,-0.09274609386920929,-0.04359979182481766,-0.006740564480423927,-0.08480234444141388
270,-0.10387471318244934,-0.05146263167262077,-0.061822209507226944,-0.12436959147453308
280,-0.12459514290094376,-0.09695666283369064,-0.0797448679804802,-0.17061221599578857
290,-0.17724992334842682,-0.12752746045589447,-0.14542274177074432,-0.1990795135498047
300,-0.16830259561538696,-0.16275133192539215,-0.17972390353679657,-0.27843067049980164
310,-0.17959372699260712,-0.20161713659763336,-0.19264264404773712,-0.28545257449150085
320,-0.1572687327861786,-0.20999139547348022,-0.22807210683822632,-0.3086687922477722
330,-0.16098931431770325,-0.26598459482192993,-0.24994152784347534,-0.3247765898704529
340,-0.13186995685100555,-0.2698749005794525,-0.2761731445789337,-0.3326099216938019
350,-0.11235076189041138,-0.2813073396682739,-0.29100456833839417,-0.36337441205978394
360,-0.09552578628063202,-0.3291802406311035,-0.3178287446498871,-0.3888299763202667
370,-0.05766570195555687,-0.3401314318180084,-0.3419536352157593,-0.38714760541915894
380,-0.04126913100481033,-0.3651737570762634,-0.342691034078598,-0.36016646027565
390,-0.005977973807603121,-0.3847743570804596,-0.34347230195999146,-0.3680307865142822
400,-0.002124297898262739,-0.3620344400405884,-0.3623773753643036,-0.3847913146018982
410,0.012569881975650787,-0.3552039861679077,-0.3599793612957001,-0.3988643288612366
420,0.03280990198254585,-0.3400897979736328,-0.3728208839893341,-0.3643912374973297
430,0.02469492517411709,-0.3330541253089905,-0.42350858449935913,-0.3334246277809143
440,0.00394766591489315,-0.29988616704940796,-0.44688379764556885,-0.34026557207107544
450,0.01773030124604702,-0.2806718349456787,-0.4551844894886017,-0.32193613052368164
460,0.012895835563540459,-0.26411375403404236,-0.46841663122177124,-0.32633525133132935
470,0.014058162458240986,-0.19531552493572235,-0.48171913623809814,-0.32091134786605835
480,0.019623326137661934,-0.1377081274986267,-0.530911386013031,-0.3247179687023163
490,0.025264598429203033,-0.1144157126545906,-0.5559670329093933,-0.3313401937484741
500,0.033844076097011566,-0.04149758070707321,-0.5869705677032471,-0.32462257146835327
510,0.0359029546380043,0.002817753702402115,-0.6151711344718933,-0.3244601786136627
520,0.028007617220282555,0.06397905945777893,-0.6151711344718933,-0.3201309144496918
530,0.027450893074274063,0.0882405936717987,-0.6149164438247681,-0.31632399559020996
540,0.03248182684183121,0.13378146290779114,-0.6223968267440796,-0.3220856189727783
550,0.008264067582786083,0.1607455611228943,-0.6167924404144287,-0.3339935839176178
560,-0.010192561894655228,0.18010884523391724,-0.6393641829490662,-0.3417394161224365
570,-0.04367748647928238,0.2119974046945572,-0.6277684569358826,-0.337416410446167
580,-0.04956398904323578,0.21048347651958466,-0.6335333585739136,-0.3263779878616333
590,-0.05313339829444885,0.23475085198879242,-0.6439194083213806,-0.29908397793769836
600,-0.0364483967423439,0.26228195428848267,-0.6439194083213806,-0.2940383553504944
610,-0.02742447331547737,0.2611165940761566,-0.6602336764335632,-0.28908830881118774
620,-0.029453866183757782,0.2594825029373169,-0.6608344316482544,-0.2945561707019806
630,-0.023837998509407043,0.278685986995697,-0.6914260983467102,-0.2657678425312042
640,-0.023553520441055298,0.2694457173347473,-0.7112852334976196,-0.26589128375053406
650,-0.012425917200744152,0.2761477530002594,-0.728910505771637,-0.2733921706676483
660,-0.006624378263950348,0.282417356967926,-0.7311915159225464,-0.26342204213142395
670,-0.011877341195940971,0.2769682705402374,-0.7268314361572266,-0.28646495938301086
680,-0.002214978914707899,0.29218190908432007,-0.7010636925697327,-0.2831171751022339
690,-0.011079125106334686,0.2959708571434021,-0.7032615542411804,-0.2811262309551239
700,-0.030449043959379196,0.30078980326652527,-0.7110809087753296,-0.26886817812919617
710,-0.024131622165441513,0.28937971591949463,-0.6891365051269531,-0.2557363510131836
720,-0.024131622165441513,0.2645886540412903,-0.6800164580345154,-0.2605390250682831
730,-0.024449655786156654,0.2748095691204071,-0.6805617213249207,-0.25905436277389526
740,-0.03159933164715767,0.27634570002555847,-0.6764150857925415,-0.22617900371551514
750,-0.028964906930923462,0.263834685087204,-0.6797199249267578,-0.24434112012386322
760,-0.02599966898560524,0.25716733932495117,-0.6856557130813599,-0.24925671517848969
770,-0.03318953141570091,0.25801903009414673,-0.6642797589302063,-0.27123498916625977
780,-0.044636476784944534,0.23772041499614716,-0.6905832886695862,-0.2602519989013672
790,-0.03561115637421608,0.22468626499176025,-0.6810123324394226,-0.24653640389442444
800,-0.030624080449342728,0.22449250519275665,-0.6665920615196228,-0.20208458602428436
810,-0.028386855497956276,0.22045712172985077,-0.6657794713973999,-0.20309531688690186
820,-0.034421153366565704,0.19304411113262177,-0.6791884303092957,-0.1992599368095398
830,-0.054706133902072906,0.1700674593448639,-0.6789870858192444,-0.18848955631256104
840,-0.08538249880075455,0.17001937329769135,-0.6855736970901489,-0.18096701800823212
850,-0.07648881524801254,0.17121657729148865,-0.6900375485420227,-0.16723141074180603
860,-0.07954296469688416,0.16943366825580597,-0.6938550472259521,-0.1518566608428955
870,-0.08946563303470612,0.1560373604297638,-0.6807741522789001,-0.16215161979198456
880,-0.0839555636048317,0.15728233754634857,-0.6725744605064392,-0.1302318572998047
890,-0.07449410110712051,0.15129698812961578,-0.6628490090370178,-0.11546345055103302
900,-0.08615193516016006,0.15449322760105133,-0.6500808596611023,-0.08601461350917816
910,-0.07059206068515778,0.13046014308929443,-0.657305896282196,-0.08184707909822464
920,-0.08482487499713898,0.12979669868946075,-0.6713212728500366,-0.08249982446432114
930,-0.08535575121641159,0.12570084631443024,-0.6687110066413879,-0.09658600389957428
940,-0.09261763095855713,0.11736419051885605,-0.6767016649246216,-0.10097004473209381
950,-0.08722980320453644,0.11844129115343094,-0.6649757623672485,-0.1051967516541481
960,-0.09956374019384384,0.1206032857298851,-0.6635398864746094,-0.10635609924793243
970,-0.08139503747224808,0.11765358597040176,-0.652872622013092,-0.11067063361406326
980,-0.07584536075592041,0.08706028014421463,-0.652872622013092,-0.0985943078994751
990,-0.08597074449062347,0.10798995941877365,-0.6433508992195129,-0.10882814228534698
