0,79.05393981933594
10,79.07470703125
20,79.10424041748047
30,79.12626647949219
40,79.16481018066406
50,79.18595886230469
60,79.19141387939453
70,79.21015167236328
80,79.25154876708984
90,79.26294708251953
100,79.24562072753906
110,79.24679565429688
120,79.2428207397461
130,79.2830581665039
140,79.31114959716797
150,79.31298828125
160,79.28178405761719
170,79.34356689453125
180,79.40225982666016
190,79.42650604248047
200,79.43495178222656
210,79.48936462402344
220,79.56293487548828
230,79.51783752441406
240,79.51634216308594
250,79.54161834716797
260,79.5504379272461
270,79.57107543945312
280,79.6073226928711
290,79.5945053100586
300,79.69430541992188
310,79.71632385253906
320,79.75990295410156
330,79.7732162475586
340,79.90546417236328
350,79.98531341552734
360,80.02796173095703
370,80.02684020996094
380,80.13465881347656
390,80.157958984375
400,80.14460754394531
410,80.1526870727539
420,80.14037322998047
430,80.2892837524414
440,80.28856658935547
450,80.30008697509766
460,80.40660095214844
470,80.43746185302734
480,80.35307312011719
490,80.4050064086914
500,80.52011108398438
510,80.54139709472656
520,80.46456146240234
530,80.38084411621094
540,80.47054290771484
550,80.47697448730469
560,80.5290298461914
570,80.60848999023438
580,80.68709564208984
590,80.67720031738281
600,80.7297592163086
610,80.80290985107422
620,80.73389434814453
630,80.91018676757812
640,80.98295593261719
650,81.00186157226562
660,81.10770416259766
670,80.99397277832031
680,80.94524383544922
690,80.91693878173828
700,81.05872344970703
710,81.01849365234375
720,81.09629821777344
730,81.18220520019531
740,81.02955627441406
750,81.13275146484375
760,81.280517578125
770,81.41764068603516
780,81.60792541503906
790,81.46688079833984
800,81.55026245117188
810,81.80458068847656
820,81.40133666992188
830,81.46315002441406
840,81.42579650878906
850,81.21383666992188
860,81.25846862792969
870,81.10255432128906
880,81.1757583618164
890,80.68009948730469
900,80.892578125
910,80.82823944091797
920,80.80803680419922
930,80.70941925048828
940,80.61552429199219
950,80.52626037597656
960,80.61016082763672
970,80.83084106445312
980,80.8375473022461
990,80.76844024658203
1000,80.85323333740234
1010,80.76534271240234
